ano,sigla_uf,id_municipio,tipo_vinculo,vinculo_ativo_3112,faixa_remuneracao_media_sm,valor_remuneracao_media_sm,faixa_etaria,sexo
2009,SP,3548500,10,1,2,1.41,3,1
2009,SP,3524105,10,1,2,1.21,3,1
2009,SP,3506508,10,1,4,2.65,4,2
2009,SP,3512209,25,0,2,1.04,3,1
2009,SP,3550308,10,1,8,7.15,4,2
2009,SP,3552403,10,1,4,2.01,3,2
2009,SP,3506003,10,1,4,2.24,3,1
2009,MG,3131307,10,1,2,1.31,5,1
2009,PR,4106902,10,1,3,1.57,3,2
2009,SP,3506508,10,1,3,1.63,5,1
2009,MG,3106200,10,1,3,1.54,3,1
2009,GO,5208707,30,1,7,5.2,7,1
2009,PA,1501402,10,0,11,122.93,7,1
2009,CE,2300903,30,1,2,1.31,6,2
2009,MS,5002704,10,0,2,1.09,4,1
2009,MG,3131307,10,0,2,1.4,5,1
2009,RJ,3304557,30,1,4,2.49,6,2
2009,SC,4202453,10,0,2,1.34,5,2
2009,SP,3550308,10,1,2,1.49,4,2
2009,SP,3553609,25,1,2,1.14,7,1
2009,MT,5108501,10,1,3,1.83,5,1
2009,SP,3550308,10,0,2,1.23,4,1
2009,SP,3550308,50,0,1,0.96,4,2
2009,BA,2930105,30,1,4,2.69,3,2
2009,ES,3204708,15,0,2,1.32,3,2
2009,RJ,3302403,10,1,2,1.28,7,2
2009,SP,3550308,10,0,2,1.38,3,1
2009,MT,5103403,30,1,6,4.19,6,1
2009,RJ,3303302,10,1,9,12.64,7,1
2009,ES,3205309,10,0,8,7.86,5,2
2009,CE,2304400,10,1,2,1.05,5,1
2009,MG,3136702,10,1,2,1.19,3,2
2009,SP,3550308,30,1,7,6.31,7,2
2009,AM,1302603,10,1,2,1.2,3,1
2009,BA,2904605,31,1,4,2.91,5,2
2009,PR,4108304,10,1,2,1.36,3,1
2009,SP,3518206,10,1,5,3.84,6,2
2009,PR,4106902,10,1,7,5.11,5,2
2009,PR,4104808,10,1,3,1.61,3,2
2009,SP,3501905,10,1,4,2.29,5,1
2009,MG,3106200,55,1,1,0.52,2,1
2009,SP,3548708,50,0,4,2.68,6,1
2009,TO,1721000,10,1,2,1.44,4,1
2009,RS,4305355,10,1,2,1.1,6,2
2009,DF,5300108,10,1,9,11.36,6,2
2009,SP,3550308,30,1,5,4.0,5,1
2009,PE,2611101,60,0,2,1.45,4,1
2009,RJ,3304557,10,0,2,1.28,7,2
2009,SP,3543402,30,1,4,2.99,6,2
2009,RJ,3304557,10,1,2,1.1,6,2
2009,MG,3120904,10,0,1,1.0,4,1
2009,RJ,3303302,10,1,8,9.43,7,2
2009,SC,4206108,10,0,2,1.42,3,1
2009,ES,3205069,25,1,2,1.34,3,1
2009,AM,1304302,30,0,3,1.85,4,1
2009,ES,3205309,10,1,2,1.24,6,2
2009,SP,3550308,10,1,7,5.65,5,2
2009,RJ,3304557,10,1,2,1.15,4,1
2009,MA,2111300,10,0,3,1.74,3,1
2009,RN,2408102,10,1,1,1.0,6,1
2009,PB,2515302,10,1,2,1.38,6,1
2009,RS,4314902,30,1,6,4.78,6,1
2009,MS,5005400,25,0,4,2.61,6,1
2009,DF,5300108,10,0,3,1.68,5,2
2009,SP,3550308,10,1,2,1.24,3,1
2009,SP,3550308,10,1,6,4.26,7,1
2009,RJ,3304557,10,0,3,1.68,7,1
2009,RS,4304630,10,1,3,1.77,3,1
2009,RS,4314902,30,1,5,3.42,4,2
2009,RS,4308607,10,1,3,1.7,3,1
2009,SP,3550308,31,1,3,1.54,6,2
2009,PB,2504207,30,1,1,1.0,7,1
2009,GO,5205802,25,1,3,1.73,4,1
2009,SE,2800308,10,1,,0.0,5,1
2009,MG,3146008,10,1,1,0.56,5,2
2009,BA,2927408,10,0,4,2.08,7,1
2009,SP,3550308,10,0,2,1.05,5,2
2009,SP,3550308,10,0,3,1.7,5,2
2009,CE,2306256,30,1,2,1.07,6,2
2009,SP,3550308,10,1,6,4.67,5,1
2009,SC,4208302,10,1,4,2.14,3,1
2009,SP,3550308,10,1,6,4.3,3,1
2009,SC,4209300,10,0,1,1.0,4,2
2009,RJ,3304557,10,1,7,6.73,5,1
2009,SP,3534401,10,0,5,3.08,3,1
2009,RS,4304606,10,1,5,3.18,7,1
2009,MA,2111300,30,1,5,4.0,6,2
2009,MT,5103403,30,0,2,1.31,6,2
2009,PR,4106902,10,1,2,1.26,3,2
2009,SP,3550308,10,1,5,3.99,4,2
2009,SP,3548500,10,1,6,4.46,5,2
2009,SC,4214805,10,0,2,1.47,5,2
2009,MS,5002704,20,1,3,1.99,5,2
2009,CE,2304285,10,1,2,1.09,5,2
2009,BA,2912806,25,0,1,1.0,5,1
2009,SP,3550308,10,1,2,1.33,3,2
2009,RS,4314902,10,1,4,2.07,5,1
2009,SP,3536604,25,0,2,1.21,5,1
2009,PR,4106902,10,1,2,1.16,4,2
2009,MT,5107958,10,0,1,0.83,5,2
2009,RS,4302105,10,1,6,4.13,5,2
2009,SP,3550308,10,0,2,1.01,6,2
2009,SC,4205407,10,1,9,12.07,7,1
2009,SP,3552502,10,1,3,1.68,6,2
2009,SP,3538709,10,0,4,2.32,6,1
2009,RJ,3301900,10,0,3,1.78,6,1
2009,SP,3550308,10,1,2,1.37,3,2
2009,SP,3515152,10,1,4,2.14,3,1
2009,RS,4318002,10,0,4,2.71,5,1
2009,CE,2304400,10,1,2,1.05,6,2
2009,PE,2604205,10,1,2,1.32,5,1
2009,SC,4205407,10,0,3,1.53,4,2
2009,MT,5103403,10,1,4,2.63,6,2
2009,RS,4314902,10,0,1,0.55,4,2
2009,PR,4106902,30,1,6,4.75,6,2
2009,SP,3550308,10,1,11,23.25,7,1
2009,PR,4109401,10,0,3,1.75,5,1
2009,BA,2927408,60,1,8,9.48,5,1
2009,SP,3513009,10,1,5,3.79,4,1
2009,RS,4308607,10,0,4,2.21,4,1
2009,MG,3106200,10,1,2,1.17,5,1
2009,DF,5300108,10,1,2,1.07,4,1
2009,SC,4202909,10,1,5,3.12,6,1
2009,SP,3548500,10,0,3,1.75,4,1
2009,MG,3118601,10,1,2,1.03,5,1
2009,PR,4112009,10,0,5,3.05,7,1
2009,SP,3538709,10,1,5,3.54,7,1
2009,PR,4113205,10,1,2,1.14,2,2
2009,CE,2303709,31,0,3,1.91,5,2
2009,MG,3136702,30,1,5,3.8,7,2
2009,CE,2304400,10,1,2,1.01,4,1
2009,SP,3548807,10,1,4,2.26,3,1
2009,RJ,3304557,10,0,2,1.1,4,1
2009,PR,4106605,10,1,2,1.46,4,2
2009,PI,2211001,60,0,3,1.53,5,1
2009,GO,5208707,10,0,2,1.47,5,1
2009,RS,4309209,10,1,1,0.86,7,2
2009,PR,4115200,10,1,2,1.34,7,1
2009,MG,3168606,10,0,3,2.0,4,1
2009,PR,4104204,50,1,3,1.82,3,1
2009,SP,3503208,10,1,3,1.87,3,1
2009,SP,3516200,10,0,2,1.2,4,2
2009,MT,5103403,30,1,8,7.51,7,1
2009,CE,2304400,30,1,7,6.5,6,1
2009,SC,4208203,10,1,3,1.81,6,1
2009,SP,3550308,10,1,3,1.53,6,2
2009,MG,3162955,10,1,2,1.06,4,1
2009,SP,3518800,10,0,2,1.43,4,1
2009,RJ,3304557,10,0,2,1.01,3,1
2009,RJ,3300225,10,1,,0.0,7,2
2009,SP,3550308,30,1,11,21.19,7,2
2009,DF,5300108,10,1,2,1.19,5,1
2009,CE,2301307,30,1,1,0.85,6,2
2009,PI,2211001,35,0,2,1.22,5,2
2009,PB,2500601,10,1,7,6.8,5,1
2009,SP,3547809,10,0,2,1.46,6,2
2009,SP,3505708,10,1,4,2.91,5,2
2009,SP,3524006,50,0,4,2.01,5,1
2009,SP,3534401,10,1,3,1.68,4,2
2009,MG,3147907,10,0,2,1.02,5,2
2009,GO,5204409,25,0,3,1.98,4,1
2009,SP,3550308,10,1,3,1.58,3,2
2009,RS,4313409,10,0,2,1.08,4,1
2009,CE,2307700,30,1,2,1.19,6,2
2009,SP,3550308,10,1,2,1.34,3,1
2009,SP,3517406,10,1,7,5.65,6,1
2009,RS,4306601,25,0,3,1.82,5,1
2009,MG,3106200,10,1,3,1.97,6,1
2009,DF,5300108,30,1,8,7.87,5,1
2009,MT,5104609,60,0,3,1.91,3,2
2009,SP,3513801,10,1,5,3.34,5,1
2009,PE,2611101,15,0,1,1.0,4,1
2009,SP,3550308,10,1,10,17.85,5,1
2009,PE,2609600,35,1,5,3.87,5,1
2009,SC,4205407,30,1,5,3.61,7,2
2009,SP,3501608,10,0,2,1.31,4,1
2009,SP,3522703,10,1,6,4.81,6,2
2009,RS,4310801,10,0,3,1.51,4,1
2009,MG,3144805,10,1,2,1.49,3,1
2009,SP,3550308,30,1,7,5.48,6,1
2009,RS,4313904,35,1,4,2.32,7,2
2009,SC,4202404,10,1,3,1.94,6,1
2009,RO,1100049,25,1,1,0.53,5,2
2009,BA,2928604,10,1,1,1.0,4,2
2009,SP,3525003,10,1,5,3.2,3,2
2009,GO,5222054,10,0,3,1.83,7,1
2009,SP,3534203,60,1,5,3.71,5,1
2009,SP,3550308,10,0,3,1.55,3,2
2009,PA,1501402,10,0,4,2.3,4,1
2009,MG,3151503,31,1,3,1.71,6,1
2009,SC,4216602,10,0,3,1.62,5,1
2009,RJ,3304557,10,0,9,10.1,7,1
2009,SP,3500501,10,1,3,1.73,6,1
2009,SC,4205407,30,1,7,5.63,6,2
2009,PR,4115705,10,0,7,5.43,5,2
2009,MG,3126109,10,1,4,2.8,4,2
2009,DF,5300108,10,1,2,1.25,3,1
2009,GO,5210000,20,0,4,2.49,5,1
2009,RJ,3302403,10,1,11,22.32,4,1
2009,PA,1502103,30,1,2,1.11,4,1
2009,MG,3162005,10,1,1,0.51,3,2
2009,PR,4104808,10,1,2,1.09,7,1
2009,MG,3106200,35,0,,0.0,7,2
2009,SP,3548807,10,1,4,2.14,5,2
2009,ES,3203908,10,1,2,1.19,7,2
2009,SP,3503901,10,1,6,4.04,6,1
2009,BA,2919207,10,1,2,1.29,4,2
2009,DF,5300108,10,1,5,3.33,6,2
2009,SC,4208203,10,1,3,1.93,3,1
2009,CE,2307304,35,1,5,3.22,6,1
2009,BA,2915908,35,1,3,1.85,5,2
2009,PR,4106902,30,1,5,3.52,7,2
2009,PE,2611101,10,1,1,1.0,4,2
2009,SP,3550308,10,0,2,1.38,4,2
2009,BA,2910800,10,1,4,2.29,5,2
2009,RS,4318002,10,0,1,0.89,5,2
2009,SP,3550308,10,1,2,1.46,4,2
2009,RS,4306809,30,1,5,3.76,7,1
2009,RJ,3304557,35,1,5,3.01,6,1
2009,PR,4113700,10,1,4,2.56,5,1
2009,SP,3516200,10,1,2,1.06,4,2
2009,CE,2304400,10,0,2,1.31,6,1
2009,DF,5300108,10,0,3,1.68,3,2
2009,AL,2702306,20,0,,0.0,4,1
2009,SP,3530607,10,1,3,2.0,5,2
2009,MG,3118601,10,1,3,1.57,6,1
2009,PI,2211001,30,1,2,1.05,3,2
2009,AM,1302603,30,1,4,2.66,4,2
2009,SP,3511102,10,1,3,1.55,5,1
2009,RJ,3304557,30,1,3,1.64,5,1
2009,SP,3525003,10,0,7,6.38,4,1
2009,RJ,3304557,10,1,8,9.29,4,2
2009,SC,4218004,10,0,4,2.34,5,2
2009,RJ,3304557,10,1,8,8.98,5,1
2009,PA,1502301,10,0,2,1.03,6,1
2009,PR,4104808,10,0,3,1.59,5,1
2009,SP,3515509,10,0,3,1.75,6,1
2009,RO,1100023,10,0,2,1.31,5,2
2009,PA,1500800,10,1,2,1.48,3,2
2009,RN,2408003,10,1,1,0.94,3,1
2009,PR,4111902,10,0,3,1.53,5,1
2009,SC,4203808,10,1,6,4.51,5,2
2009,RJ,3304557,10,1,4,2.84,6,1
2009,RS,4307708,10,0,2,1.28,6,1
2009,RJ,3304557,30,1,9,11.12,6,1
2009,MG,3148004,10,0,2,1.11,3,2
2009,MS,5002704,10,0,1,1.0,6,2
2009,MT,5108006,25,0,2,1.35,4,1
2009,SP,3515004,10,1,7,5.15,5,1
2009,PE,2611606,10,1,3,1.97,4,1
2009,SP,3556701,60,1,7,6.88,5,1
2009,RJ,3304557,10,0,2,1.1,5,2
2009,AM,1302603,10,1,5,3.44,7,1
2009,PE,2603454,30,0,2,1.2,8,2
2009,SP,3550308,10,0,4,2.54,3,1
2009,SP,3548500,10,1,2,1.32,5,1
2009,MS,5006309,10,1,3,1.81,5,1
2009,SP,3547809,10,1,3,1.53,3,1
2009,SC,4209102,10,1,2,1.46,6,2
2009,MG,3106200,10,1,2,1.08,5,1
2009,TO,1717206,25,1,2,1.2,7,1
2009,PE,2611606,30,1,7,5.65,6,2
2009,MG,3144805,10,1,6,4.9,5,2
2009,MG,3106200,10,1,2,1.06,5,2
2009,MG,3169307,10,1,2,1.08,6,2
2009,PA,1504406,10,0,2,1.05,3,1
2009,SP,3513801,10,1,4,2.93,6,2
2009,SP,3550308,10,1,4,2.4,3,2
2009,MG,3143401,25,0,1,0.94,3,1
2009,RJ,3304557,30,1,9,13.98,6,2
2009,PR,4109708,10,1,3,1.88,6,1
2009,RS,4314902,10,1,7,6.38,5,2
2009,MG,3124104,31,0,9,11.39,5,2
2009,SP,3550308,10,1,7,5.31,5,1
2009,RO,1100304,10,1,8,7.76,5,1
2009,RJ,3304904,10,0,5,3.73,5,1
2009,SP,3550308,10,1,3,1.52,5,2
2009,BA,2918001,30,1,7,5.98,7,2
2009,MA,2102101,10,1,3,1.63,5,1
2009,MS,5002704,10,0,4,2.01,7,1
2009,MG,3106200,10,1,4,2.05,6,1
2009,MA,2108207,30,1,2,1.37,5,1
2009,PE,2603454,35,1,4,2.38,4,1
2009,SC,4202404,10,1,3,1.86,3,2
2009,SP,3550308,10,1,4,2.84,7,1
2009,MG,3170206,10,1,5,3.44,5,1
2009,PR,4118204,10,0,4,2.16,5,1
2009,MS,5003256,20,1,4,2.44,6,1
2009,MG,3125903,25,1,1,1.0,3,1
2009,SP,3554102,10,1,3,1.86,4,1
2009,MG,3106200,60,0,2,1.1,6,1
2009,SP,3525300,10,0,4,2.12,5,1
2009,SP,3550308,50,0,2,1.2,3,2
2009,MT,5107958,25,1,3,1.82,5,1
2009,SP,3509502,10,1,4,2.52,3,1
2009,SC,4209102,10,0,2,1.21,3,2
2009,CE,2312908,10,1,2,1.41,3,1
2009,CE,2304400,10,0,2,1.48,4,1
2009,SC,4216602,10,1,4,2.14,4,1
2009,SP,3538709,10,1,5,3.01,5,1
2009,RJ,3303302,10,0,7,5.36,4,1
2009,ES,3203601,35,0,4,2.2,6,2
2009,PR,4106902,10,0,4,2.07,5,1
2009,GO,5204508,55,0,1,0.54,2,2
2009,PE,2611606,30,1,9,14.83,6,2
2009,RS,4317400,10,1,3,1.92,6,1
2009,PE,2611606,10,1,2,1.14,6,1
2009,MT,5105580,15,0,4,2.64,5,1
2009,PR,4106902,10,1,6,4.52,4,1
2009,PE,2610707,10,1,2,1.03,6,2
2009,BA,2921708,10,1,1,1.0,4,1
2009,RS,4322509,60,0,4,2.42,6,1
2009,MA,2111201,10,1,1,0.96,5,2
2009,DF,5300108,10,0,1,0.88,3,2
2009,PB,2507507,30,1,4,2.04,6,1
2009,AC,1200401,35,0,5,3.44,5,2
2009,MG,3171204,10,0,2,1.14,5,1
2009,PA,1501782,10,1,4,2.48,4,1
2009,RJ,3304557,10,1,2,1.03,5,2
2009,RS,4314902,10,1,3,1.54,4,1
2009,MG,3136207,10,1,2,1.04,7,1
2009,GO,5218904,10,1,1,1.0,6,1
2009,PR,4114104,10,0,2,1.23,3,2
2009,SP,3525904,10,1,8,8.27,4,1
2009,RJ,3303302,10,0,1,0.93,3,1
2009,RS,4313102,10,0,3,1.75,6,1
2009,RJ,3304557,35,1,3,1.87,3,1
2009,SP,3550308,30,1,7,5.07,6,2
2009,SP,3518008,35,1,1,1.0,3,2
2009,RS,4300604,10,0,9,11.92,7,1
2009,PR,4106902,10,1,2,1.27,5,1
2009,PR,4105805,10,0,,0.0,3,2
2009,BA,2927408,10,1,2,1.11,4,2
2009,PI,2205805,10,0,1,1.0,4,1
2009,SP,3550308,10,1,3,1.62,4,2
2009,RS,4307906,10,1,4,2.88,5,2
2009,SP,3550308,10,1,3,1.57,5,1
2009,RS,4319901,10,0,1,0.7,5,2
2009,SP,3509502,10,0,4,2.35,4,1
2009,RO,1100122,10,1,2,1.18,6,2
2009,RJ,3304557,10,1,2,1.16,4,2
2009,MG,3106200,30,1,7,5.14,7,1
2009,MG,3105103,31,1,4,2.14,6,2
2009,MS,5007208,35,0,1,0.92,4,2
2009,SP,3552106,10,1,4,2.02,7,1
2009,PA,1501402,10,1,5,3.03,5,2
2009,RJ,3304557,10,0,2,1.15,6,2
2009,GO,5221551,30,1,3,1.66,6,2
2009,PI,2211001,30,1,3,1.97,7,1
2009,DF,5300108,30,1,4,2.85,3,1
2009,MG,3106200,10,0,9,11.22,3,1
2009,PB,2507507,30,1,5,3.28,8,1
2009,MG,3162005,25,0,1,1.0,3,1
2009,SC,4208203,10,1,3,1.83,3,1
2009,RS,4313300,10,0,2,1.33,8,2
2009,PR,4109302,30,1,4,2.34,6,2
2009,GO,5201405,10,1,2,1.22,6,1
2009,RS,4305108,10,1,2,1.38,4,2
2009,RS,4305108,10,1,6,4.83,6,1
2009,SP,3526803,30,1,3,1.72,4,2
2009,SC,4202008,10,1,5,3.01,3,2
2009,PE,2606200,20,1,3,1.82,5,1
2009,MT,5100250,10,1,4,2.18,3,2
2009,MG,3152501,10,0,3,1.89,6,1
2009,MA,2111300,10,1,2,1.39,5,1
2009,RS,4309407,10,0,2,1.23,6,1
2009,MG,3115003,25,1,3,1.54,7,1
2009,CE,2301000,10,1,3,1.56,5,1
2009,MG,3106200,10,1,8,8.65,5,1
2009,SP,3550308,10,1,8,9.48,5,2
2010,PR,4106902,30,1,10,15.33,6,1
2010,BA,2933307,10,0,8,8.01,5,1
2010,PA,1501402,30,1,9,10.23,7,1
2010,GO,5208707,10,1,7,6.95,6,2
2010,RJ,3304557,10,0,2,1.27,5,1
2010,DF,5300108,60,1,2,1.45,6,1
2010,MG,3106200,10,1,3,1.78,5,1
2010,BA,2927408,10,1,2,1.15,3,2
2010,PA,1507607,10,1,2,1.04,5,1
2010,AM,1302603,10,1,2,1.32,6,2
2010,SC,4209102,10,1,3,1.59,3,1
2010,SP,3524303,10,1,4,2.73,6,1
2010,SP,3515004,10,1,2,1.49,7,1
2010,RJ,3304557,10,0,2,1.2,3,1
2010,GO,5221858,10,1,4,2.89,4,2
2010,PR,4119905,10,1,2,1.37,4,1
2010,RS,4308300,10,1,2,1.47,5,2
2010,PA,1502764,20,0,5,3.15,5,1
2010,SC,4204301,10,0,4,2.52,5,1
2010,RJ,3304706,30,1,5,3.96,6,2
2010,SC,4215703,10,0,3,1.6,4,1
2010,ES,3203205,30,1,4,2.71,5,2
2010,SP,3556602,25,0,2,1.09,6,2
2010,GO,5220454,10,1,2,1.17,5,1
2010,RJ,3302403,10,1,9,10.3,5,1
2010,RJ,3300100,10,1,3,1.74,4,1
2010,RS,4314902,10,1,2,1.32,6,1
2010,SP,3556701,10,0,1,0.83,5,2
2010,AM,1302603,30,1,4,2.17,5,2
2010,PR,4118907,10,1,4,2.09,3,1
2010,MG,3105608,10,0,1,1.0,4,2
2010,RS,4322251,10,0,2,1.14,6,1
2010,SP,3552403,10,1,7,5.96,5,1
2010,RS,4316907,15,0,3,1.99,6,1
2010,RJ,3304557,10,1,6,4.17,5,1
2010,PR,4106902,10,1,2,1.45,7,2
2010,MG,3132404,10,1,3,1.52,5,2
2010,SP,3534005,20,0,3,1.63,3,1
2010,MA,2111300,30,1,6,4.02,7,2
2010,SC,4201901,10,1,4,2.92,3,1
2010,DF,5300108,10,0,2,1.05,5,1
2010,CE,2309102,97,0,3,1.66,3,2
2010,SP,3530508,20,0,3,1.7,5,1
2010,SP,3548500,10,0,2,1.03,4,2
2010,SP,3506805,10,1,3,1.73,6,1
2010,PR,4101507,10,1,5,3.29,5,1
2010,PR,4100400,10,1,4,2.21,5,1
2010,RO,1100015,10,1,2,1.48,5,1
2010,SP,3550308,10,1,2,1.47,4,2
2010,SP,3550308,50,0,6,4.28,3,1
2010,MA,2111300,10,1,6,4.3,6,1
2010,SP,3554102,10,1,4,2.58,4,1
2010,RJ,3304557,95,0,2,1.24,4,2
2010,RN,2408102,10,1,2,1.17,5,1
2010,SP,3507605,50,0,3,1.89,6,2
2010,RJ,3304557,10,1,4,2.57,4,2
2010,SE,2805901,31,1,3,1.67,6,2
2010,SP,3550308,10,1,2,1.17,5,2
2010,PE,2611606,30,1,9,12.48,7,2
2010,SP,3525904,50,0,2,1.4,3,2
2010,MG,3131307,10,0,5,3.86,5,1
2010,PA,1501204,35,1,3,1.65,5,2
2010,MG,3170701,10,1,5,3.15,6,1
2010,MG,3106200,10,0,2,1.27,4,1
2010,SP,3550308,10,1,4,2.99,5,1
2010,ES,3203809,10,0,2,1.39,4,2
2010,MS,5002704,10,1,2,1.01,5,1
2010,SP,3547809,10,0,4,2.87,3,1
2010,MG,3143302,10,1,2,1.12,4,1
2010,SP,3502507,10,0,2,1.34,3,2
2010,PA,1501402,30,1,7,5.36,3,1
2010,SP,3551504,30,1,2,1.02,4,2
2010,PR,4125506,10,1,4,2.31,5,1
2010,PE,2611606,50,0,1,1.0,3,1
2010,RS,4304705,60,0,2,1.48,5,1
2010,SP,3550308,10,1,1,1.0,2,2
2010,BA,2920601,10,1,1,1.0,3,1
2010,RS,4314902,10,1,2,1.07,3,2
2010,RJ,3300456,10,1,3,1.95,4,1
2010,AC,1200138,10,1,2,1.01,5,2
2010,RS,4317202,10,0,3,1.83,3,1
2010,PE,2611606,30,1,4,2.09,5,1
2010,SP,3550308,10,1,7,5.25,6,1
2010,RS,4308201,10,1,2,1.46,7,2
2010,SP,3541406,10,0,3,1.82,4,1
2010,AL,2702306,20,1,1,0.87,4,1
2010,SP,3534401,10,0,3,1.72,7,1
2010,SP,3550308,30,1,1,0.93,6,2
2010,BA,2924009,10,1,2,1.01,6,1
2010,PE,2603009,10,0,4,2.52,3,1
2010,PE,2601607,20,1,2,1.12,3,1
2010,MS,5008305,50,0,4,2.76,6,1
2010,SC,4201307,10,1,3,1.53,4,1
2010,RS,4313201,10,1,1,0.86,5,2
2010,SC,4209409,10,0,2,1.35,7,2
2010,SP,3509205,10,1,5,3.24,6,1
2010,MG,3136702,10,0,2,1.38,4,1
2010,RS,4316808,10,1,2,1.37,5,2
2010,RJ,3304557,10,0,8,9.73,5,1
2010,SP,3523404,10,1,6,4.74,4,1
2010,RJ,3303500,20,1,4,2.01,7,2
2010,SC,4208203,10,1,4,2.29,5,1
2010,RJ,3304557,10,1,3,1.92,5,2
2010,SP,3550308,50,0,2,1.07,3,2
2010,SP,3550308,30,1,9,12.25,5,2
2010,SP,3550308,10,1,99,0.0,7,1
2010,BA,2929305,10,0,3,1.58,4,2
2010,RS,4301602,10,0,3,1.7,5,1
2010,RJ,3300407,30,1,3,1.72,4,1
2010,DF,5300108,10,0,3,1.56,4,1
2010,ES,3203205,10,1,6,4.42,7,2
2010,ES,3205309,10,1,8,8.2,8,1
2010,PR,4104006,10,1,4,2.74,6,2
2010,SP,3538709,10,1,5,3.69,5,2
2010,AC,1200401,30,1,7,5.02,5,2
2010,SP,3543402,10,1,2,1.45,4,2
2010,SP,3550308,10,1,2,1.11,7,2
2010,MG,3156908,25,0,4,2.89,6,1
2010,SP,3550308,10,0,3,1.63,6,1
2010,AP,1600303,10,1,3,1.73,7,1
2010,SP,3513405,10,1,6,4.42,5,2
2010,MS,5008305,10,1,3,1.6,3,2
2010,CE,2304400,10,1,2,1.02,5,1
2010,SP,3550308,10,1,3,1.83,6,1
2010,GO,5217401,10,0,2,1.4,4,1
2010,DF,5300108,10,1,3,1.86,4,1
2010,SP,3550308,10,0,2,1.06,5,1
2010,MG,3118304,55,0,0,0.45,2,1
2010,MG,3169000,10,0,1,1.0,3,2
2010,GO,5216452,25,0,3,1.86,4,1
2010,SP,3552205,10,1,2,1.33,6,2
2010,ES,3202504,30,1,2,1.09,7,1
2010,RJ,3304557,10,0,2,1.12,6,2
2010,PE,2601706,10,1,4,2.16,5,1
2010,MG,3169901,10,1,2,1.2,6,2
2010,MG,3112307,10,0,1,1.0,3,2
2010,SP,3543907,10,1,2,1.31,3,1
2010,PR,4106902,10,1,7,5.79,4,1
2010,RJ,3302007,10,1,4,2.63,6,1
2010,SP,3548708,10,1,5,3.55,5,1
2010,DF,5300108,10,1,2,1.41,5,1
2010,PR,4101507,30,1,4,2.11,6,2
2010,MG,3164605,10,0,1,0.71,3,1
2010,PE,2609501,10,1,2,1.13,4,1
2010,RJ,3300456,10,0,3,1.51,6,2
2010,ES,3204906,10,1,2,1.17,7,1
2010,PB,2507507,35,1,1,1.0,6,2
2010,PR,4113205,20,0,2,1.12,4,1
2010,GO,5218805,10,1,9,10.22,7,1
2010,MS,5002704,10,1,3,1.62,5,1
2010,MT,5107354,20,0,2,1.18,4,1
2010,RJ,3304557,10,1,6,4.74,7,1
2010,MS,5008305,50,1,2,1.38,3,1
2010,PR,4128609,35,1,7,5.55,6,1
2010,SP,3549904,90,0,3,1.62,5,2
2010,PE,2611606,10,1,1,1.0,6,1
2010,RJ,3304557,10,1,4,2.46,7,1
2010,MG,3162807,10,0,1,1.0,3,2
2010,SP,3509502,10,1,6,4.24,6,2
2010,SP,3543402,10,1,6,4.01,5,1
2010,SP,3505500,25,0,4,2.8,4,1
2010,SP,3501905,10,1,3,1.76,3,2
2010,BA,2925303,31,0,4,2.48,5,1
2010,RJ,3303906,10,0,3,1.57,6,2
2010,SP,3550308,30,1,4,2.06,7,2
2010,PR,4117909,10,1,2,1.02,7,1
2010,SP,3511508,10,1,3,1.63,5,2
2010,RO,1100205,35,1,3,1.87,4,1
2010,MG,3170206,10,1,2,1.11,5,2
2010,SP,3509502,10,0,3,1.56,5,1
2010,SP,3550308,10,1,6,4.84,7,1
2010,BA,2905701,10,1,7,5.28,5,1
2010,PR,4101408,10,1,3,1.76,4,1
2010,CE,2311306,10,1,4,2.05,3,2
2010,SP,3524709,10,0,2,1.16,4,2
2010,AM,1302603,10,1,2,1.14,4,2
2010,SP,3523909,10,1,2,1.45,3,1
2010,SP,3539905,20,0,4,2.06,4,1
2010,RJ,3304557,10,0,2,1.38,3,1
2010,SP,3556503,10,1,3,1.86,5,1
2010,RJ,3304557,35,1,4,2.95,5,1
2010,ES,3205309,35,0,4,2.33,3,2
2010,SP,3509502,10,1,5,3.15,5,1
2010,RJ,3304557,10,1,3,1.92,6,1
2010,PA,1502400,10,0,8,8.06,5,2
2010,CE,2312908,10,1,2,1.07,5,2
2010,MS,5001003,20,0,1,0.98,5,1
2010,PR,4105805,10,1,2,1.37,3,1
2010,SC,4208906,10,1,4,2.25,5,1
2010,SP,3509502,10,0,5,3.3,5,2
2010,SP,3505708,10,0,3,1.71,7,1
2010,RJ,3304557,95,0,3,1.76,5,1
2010,SP,3550308,10,1,5,3.68,5,2
2010,SP,3539202,10,0,4,2.4,6,1
2010,SP,3557105,10,1,0,0.32,6,2
2010,RS,4314902,10,0,2,1.3,3,1
2010,PE,2611606,10,0,2,1.15,3,1
2010,MG,3145208,10,1,2,1.01,3,2
2010,MS,5006606,10,1,7,6.08,5,2
2010,DF,5300108,10,1,4,2.87,3,2
2010,SP,3505708,10,1,3,1.66,3,1
2010,CE,2307304,10,0,2,1.02,6,1
2010,ES,3205002,10,1,2,1.09,6,1
2010,PR,4101804,10,0,1,0.81,5,1
2010,RS,4311155,35,1,7,5.02,7,1
2010,RJ,3304557,10,1,3,1.53,5,2
2010,RS,4314902,10,1,4,2.84,6,1
2010,MA,2111300,30,1,11,23.26,7,2
